date,kickoff,div,country,league,league_label,fixture,home,away,confidence,xg_home,xg_away,group,market,selection,prob,fair_odds,validation,price,edge_pct,exp_shots,exp_sot,exp_corners,exp_fouls
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,1X2,Home,0.5474,1.83,no better than league average,1.91,4.56,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,1X2,Draw,0.2783,3.59,no better than league average,3.3,-8.15,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,1X2,Away,0.1742,5.74,no better than league average,4.0,-30.31,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Double chance,Home or Draw,0.8258,1.21,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Double chance,Home or Away,0.7217,1.39,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Double chance,Draw or Away,0.4526,2.21,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Over 0.5,0.8672,1.15,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Under 0.5,0.1328,7.53,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Over 1.5,0.5977,1.67,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Under 1.5,0.4023,2.49,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Over 2.5,0.3275,3.05,no better than league average,2.15,-29.58,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Under 2.5,0.6725,1.49,no better than league average,1.67,12.31,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Over 3.5,0.1457,6.86,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Under 3.5,0.8543,1.17,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Over 4.5,0.0541,18.5,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Total goals,Under 4.5,0.9459,1.06,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Both teams to score,Yes,0.3531,2.83,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Both teams to score,No,0.6469,1.55,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Home team goals,Over 0.5,0.7471,1.34,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Home team goals,Over 1.5,0.3994,2.5,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Home team goals,Over 2.5,0.1604,6.23,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Away team goals,Over 0.5,0.4731,2.11,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Away team goals,Over 1.5,0.1355,7.38,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Away team goals,Over 2.5,0.0273,36.58,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Asian handicap,Home -0.5,0.5474,1.83,no better than league average,1.95,6.75,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,goals,Asian handicap,Away +0.5,0.4526,2.21,no better than league average,1.85,-16.28,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time result,Home,0.3882,2.58,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time result,Draw,0.4786,2.09,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time result,Away,0.1332,7.51,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time goals,Over 0.5,0.5925,1.69,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time goals,Over 1.5,0.2267,4.41,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,ht_goals,Half-time goals,Over 2.5,0.0625,16.01,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Over 19.5,0.6161,1.62,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Under 19.5,0.3839,2.6,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Over 21.5,0.4832,2.07,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Under 21.5,0.5168,1.93,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Over 23.5,0.3575,2.8,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Total shots,Under 23.5,0.6425,1.56,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Home shots,Over 8.5,0.6939,1.44,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Home shots,Over 10.5,0.5054,1.98,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Away shots,Over 8.5,0.6711,1.49,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,shots,Away shots,Over 10.5,0.4797,2.08,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Over 5.5,0.678,1.47,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Under 5.5,0.322,3.11,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Over 6.5,0.5378,1.86,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Under 6.5,0.4622,2.16,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Over 7.5,0.4006,2.5,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Total shots on target,Under 7.5,0.5994,1.67,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Home shots on target,Over 2.5,0.7307,1.37,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Home shots on target,Over 3.5,0.542,1.84,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Away shots on target,Over 2.5,0.5676,1.76,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,sot,Away shots on target,Over 3.5,0.3613,2.77,beats league average,,,21.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Over 8.5,0.5753,1.74,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Under 8.5,0.4247,2.35,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Over 9.5,0.4649,2.15,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Under 9.5,0.5351,1.87,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Over 10.5,0.3617,2.76,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Total corners,Under 10.5,0.6383,1.57,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Home corners,Over 2.5,0.6905,1.45,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Home corners,Over 3.5,0.5105,1.96,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Away corners,Over 4.5,0.6181,1.62,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,corners,Away corners,Over 5.5,0.4723,2.12,no better than league average,,,21.6,7.0,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Over 23.5,0.6175,1.62,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Under 23.5,0.3825,2.61,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Over 25.5,0.4856,2.06,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Under 25.5,0.5144,1.94,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Over 27.5,0.3594,2.78,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Total fouls,Under 27.5,0.6406,1.56,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Home fouls,Over 10.5,0.6305,1.59,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Home fouls,Over 12.5,0.4385,2.28,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Away fouls,Over 11.5,0.6481,1.54,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,fouls,Away fouls,Over 13.5,0.4651,2.15,beats league average,,,21.6,7.0,9.5,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Over 3.5,0.6789,1.47,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Under 3.5,0.3211,3.11,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Over 4.5,0.4921,2.03,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Under 4.5,0.5079,1.97,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Over 5.5,0.3192,3.13,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Total yellow cards,Under 5.5,0.6808,1.47,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Home yellow cards,Over 1.5,0.5995,1.67,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Home yellow cards,Over 2.5,0.3289,3.04,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Away yellow cards,Over 1.5,0.7342,1.36,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Burgos v Eldense,Burgos,Eldense,10.4,1.37,0.64,yellows,Away yellow cards,Over 2.5,0.4836,2.07,no better than league average,,,21.6,7.0,9.5,25.6
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,1X2,Home,0.4607,2.17,no better than league average,1.91,-12.0,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,1X2,Draw,0.2916,3.43,no better than league average,3.3,-3.76,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,1X2,Away,0.2476,4.04,no better than league average,4.0,-0.95,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Double chance,Home or Draw,0.7524,1.33,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Double chance,Home or Away,0.7084,1.41,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Double chance,Draw or Away,0.5393,1.85,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Over 0.5,0.8753,1.14,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Under 0.5,0.1247,8.02,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Over 1.5,0.6143,1.63,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Under 1.5,0.3857,2.59,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Over 2.5,0.3445,2.9,no better than league average,1.98,-31.79,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Under 2.5,0.6555,1.53,no better than league average,1.83,19.96,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Over 3.5,0.1573,6.36,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Under 3.5,0.8427,1.19,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Over 4.5,0.06,16.67,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Total goals,Under 4.5,0.94,1.06,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Both teams to score,Yes,0.4017,2.49,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Both teams to score,No,0.5983,1.67,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Home team goals,Over 0.5,0.7128,1.4,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Home team goals,Over 1.5,0.3545,2.82,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Home team goals,Over 2.5,0.131,7.63,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Away team goals,Over 0.5,0.5643,1.77,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Away team goals,Over 1.5,0.2023,4.94,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Away team goals,Over 2.5,0.0519,19.25,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Asian handicap,Home -0.5,0.4607,2.17,no better than league average,1.95,-10.16,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,goals,Asian handicap,Away +0.5,0.5393,1.85,no better than league average,1.85,-0.24,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time result,Home,0.3053,3.28,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time result,Draw,0.4749,2.11,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time result,Away,0.2198,4.55,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time goals,Over 0.5,0.6168,1.62,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time goals,Over 1.5,0.2492,4.01,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,ht_goals,Half-time goals,Over 2.5,0.0729,13.71,no better than league average,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Over 20.5,0.6101,1.64,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Under 20.5,0.3899,2.56,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Over 22.5,0.4801,2.08,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Under 22.5,0.5199,1.92,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Over 24.5,0.3572,2.8,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Total shots,Under 24.5,0.6428,1.56,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Home shots,Over 9.5,0.6541,1.53,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Home shots,Over 11.5,0.4706,2.13,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Away shots,Over 9.5,0.6055,1.65,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,shots,Away shots,Over 11.5,0.4194,2.38,marginal,,,,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,sot,Total shots on target,Over 6.5,0.5922,1.69,beats league average,,,22.6,,,
2026-09-27,17:30,SP2,Spain,La Liga 2,Spain · La Liga 2,Eibar v Las Palmas,Eibar,Las Palmas,22.2,1.25,0.83,sot,Total shots on target,Under 6.5,0.4078,2.45,beats league average,,,22.6,,,
